7.438025600345234967e-01,7.264021714057016244e-01,7.066779685285836665e-01,7.048545938244104025e-01,7.069846206165395497e-01
7.115860771697527509e-01,7.101473526328566654e-01,6.516586892062958825e-01,6.898304134003883092e-01,7.229963292157884913e-01
7.358522381387108124e-01,7.144765864000583999e-01,7.269219113867952942e-01,7.139543745860049695e-01,7.087916317226405916e-01
7.007182798543153401e-01,6.911541283659732304e-01,6.841635206217180354e-01,6.744920673034524583e-01,7.079189382128714403e-01
7.791228167238226643e-01,7.571225183863860009e-01,7.113887990745589862e-01,7.338276002323589342e-01,7.590409529603066030e-01
