6.387274868416241702e-01,6.421383297877324425e-01,6.374222053474326577e-01,6.415866522171220776e-01,6.492675690952459666e-01,6.334912733033286614e-01,6.263682099633254285e-01,6.490093520196362764e-01,6.490353436174038926e-01,6.447186962013448097e-01,6.293788151398993502e-01,6.559411163398167766e-01,6.327322584519575743e-01,6.238681408662327676e-01,6.342100819871872019e-01,6.664043072525405176e-01,6.408439201465880863e-01,6.481635008314977631e-01,6.467810178049704373e-01,6.263266136613352408e-01
5.768535134689716237e-01,5.875199017296253157e-01,5.727923534094441216e-01,5.649714334325366405e-01,5.766017369879851140e-01,5.798715003632075593e-01,5.658509888551498390e-01,5.836603289522577231e-01,5.747666987321740084e-01,5.727762109925191858e-01,5.678232470818120881e-01,5.757442622073114524e-01,5.766907587271709046e-01,5.768990721035374136e-01,5.612424721632429669e-01,5.924494964679448694e-01,5.687607299743794309e-01,5.886999481964392267e-01,5.836370310884051449e-01,5.809808861453957807e-01
6.568878972387881543e-01,6.106222111741816949e-01,6.536527629463426692e-01,6.499672093130755002e-01,6.261383805118683199e-01,6.240971745239201063e-01,6.484856286938152081e-01,6.341231661296440336e-01,6.613816418266937891e-01,6.604885850562872696e-01,6.679254545016559685e-01,6.339531141136762749e-01,6.430742107607042568e-01,6.504330995235281243e-01,6.417855978340777368e-01,6.560758036219205280e-01,6.436899142537574336e-01,6.416264308960425433e-01,6.489350180533278722e-01,6.615072073148446918e-01
6.330266465248715058e-01,6.413858953798350360e-01,6.530090605995403363e-01,6.389520076210495336e-01,5.843020892089485496e-01,6.448572769605984689e-01,6.756664245326424734e-01,6.582874325406309346e-01,6.483233343367756918e-01,6.469662077583301363e-01,6.516813036254311964e-01,6.591780371902561386e-01,6.622145780474804067e-01,6.437027771791556940e-01,6.587710896710470276e-01,6.425151557670700786e-01,6.444269741232770965e-01,6.352985813226592615e-01,6.608099421807098750e-01,6.058575084716500969e-01
6.303126755391337266e-01,6.436715297367097133e-01,6.303898333857003156e-01,6.372033542499035974e-01,6.442783850050640693e-01,6.433305874205030861e-01,6.188416317432163805e-01,6.538468079884718342e-01,6.468006781129913563e-01,6.432229508768498860e-01,6.349815668693117310e-01,6.543920769482370892e-01,6.340635246564918504e-01,6.359801003812703968e-01,6.300802982480191439e-01,6.672250348033799128e-01,6.091221833573614575e-01,6.584298116679669910e-01,6.404185675779221487e-01,6.416184783333400699e-01
