1.073298429319371750e-01,2.094240837696335067e-01,1.832460732984293184e-01,1.623036649214659732e-01,2.931937172774868872e-01
4.973821989528795506e-02,1.282722513089005201e-01,7.591623036649214340e-02,4.973821989528795506e-02,9.685863874345550240e-02
1.204188481675392691e-01,1.518324607329842868e-01,1.492146596858638652e-01,1.335078534031413633e-01,1.910994764397905832e-01
1.544502617801047084e-01,1.649214659685863948e-01,1.492146596858638652e-01,2.041884816753926635e-01,2.356020942408376950e-01
9.947643979057591013e-02,1.701570680628272381e-01,1.832460732984293184e-01,1.570680628272251300e-01,2.801047120418848069e-01
