7.489682043944809742e-01,7.168715965379623967e-01,7.156772622952471963e-01,7.399328355811076730e-01,7.111409920586880817e-01
6.584293876081309671e-01,6.568600153573196376e-01,6.467853541588945987e-01,6.406145514816310449e-01,6.458370067796441738e-01
7.648868588383288536e-01,7.457583978357329446e-01,7.382415195176466050e-01,7.337104755447394488e-01,7.371295908282924358e-01
7.370400963365451030e-01,7.011335110164520490e-01,7.299017195470584030e-01,7.216811675220112798e-01,7.191077070753076894e-01
7.707492709852532542e-01,7.322272712779133164e-01,7.313862346215684873e-01,7.485795868776745632e-01,7.224969844002169239e-01
